fighter_url,fight_url,Sig. str,Sig. str. %,Head,Body,Leg,Distance,Clinch,Ground
http://ufcstats.com/fighter-details/369ea36e450ae62a,http://ufcstats.com/fight-details/108434acbbd75d26,77 of 140,55%,22 of 66,10 of 14,45 of 60,75 of 138,2 of 2,0 of 0
http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,http://ufcstats.com/fight-details/781a2ea50f5ae68f,28 of 36,77%,26 of 33,2 of 2,0 of 1,28 of 36,0 of 0,0 of 0
http://ufcstats.com/fighter-details/09a4447655fd4b7b,http://ufcstats.com/fight-details/781a2ea50f5ae68f,1 of 1,100%,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fight-details/1d65c141776949d6,18 of 30,60%,12 of 24,3 of 3,3 of 3,13 of 24,0 of 0,5 of 6
http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fight-details/1d65c141776949d6,4 of 13,30%,2 of 10,1 of 1,1 of 2,4 of 13,0 of 0,0 of 0
http://ufcstats.com/fighter-details/849c5d9979df5357,http://ufcstats.com/fight-details/919e3c5cc6999cb3,71 of 146,48%,52 of 123,10 of 11,9 of 12,54 of 126,5 of 6,12 of 14
http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,http://ufcstats.com/fight-details/919e3c5cc6999cb3,61 of 135,45%,46 of 114,6 of 11,9 of 10,60 of 133,0 of 1,1 of 1
http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,http://ufcstats.com/fight-details/af6eeea1cfe33240,26 of 59,44%,10 of 40,8 of 11,8 of 8,26 of 57,0 of 0,0 of 2
http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/af6eeea1cfe33240,29 of 71,40%,20 of 59,9 of 12,0 of 0,26 of 65,1 of 2,2 of 4
http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fight-details/df7928de73fc2fe8,51 of 74,68%,28 of 50,22 of 23,1 of 1,50 of 73,0 of 0,1 of 1
http://ufcstats.com/fighter-details/7a5e8c94a86f9895,http://ufcstats.com/fight-details/df7928de73fc2fe8,12 of 34,35%,3 of 22,2 of 3,7 of 9,12 of 34,0 of 0,0 of 0
http://ufcstats.com/fighter-details/a09ed60aa67a3f67,http://ufcstats.com/fight-details/5c783cd188425783,60 of 126,47%,39 of 98,8 of 13,13 of 15,54 of 116,2 of 3,4 of 7
http://ufcstats.com/fighter-details/f264ba50b007f39e,http://ufcstats.com/fight-details/5c783cd188425783,45 of 125,36%,23 of 82,14 of 28,8 of 15,43 of 122,2 of 3,0 of 0
http://ufcstats.com/fighter-details/6a96ad1bc34fb113,http://ufcstats.com/fight-details/bde635a4f345bc3e,66 of 116,56%,42 of 87,15 of 20,9 of 9,51 of 96,11 of 16,4 of 4
http://ufcstats.com/fighter-details/12ebd7d157e91701,http://ufcstats.com/fight-details/bde635a4f345bc3e,36 of 97,37%,28 of 83,4 of 6,4 of 8,30 of 85,6 of 12,0 of 0
http://ufcstats.com/fighter-details/8f765fd5775a8873,http://ufcstats.com/fight-details/6114076c689e8457,109 of 222,49%,82 of 184,15 of 26,12 of 12,96 of 197,13 of 25,0 of 0
http://ufcstats.com/fighter-details/28d421729451c8ca,http://ufcstats.com/fight-details/6114076c689e8457,107 of 246,43%,72 of 207,16 of 20,19 of 19,94 of 231,13 of 15,0 of 0
http://ufcstats.com/fighter-details/093e1f5bb73850be,http://ufcstats.com/fight-details/a2f2c64f9fb3fb1c,152 of 212,71%,125 of 182,22 of 24,5 of 6,43 of 81,12 of 14,97 of 117
http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fight-details/a2f2c64f9fb3fb1c,24 of 53,45%,8 of 27,16 of 26,0 of 0,20 of 45,4 of 8,0 of 0
http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fight-details/f01b97e864cb4b8b,61 of 137,44%,50 of 122,11 of 15,0 of 0,56 of 131,5 of 6,0 of 0
http://ufcstats.com/fighter-details/60425d07ef4b91a7,http://ufcstats.com/fight-details/f01b97e864cb4b8b,38 of 125,30%,19 of 98,9 of 14,10 of 13,32 of 112,1 of 6,5 of 7
http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fight-details/503d7342cc08109f,65 of 150,43%,42 of 113,15 of 22,8 of 15,49 of 123,5 of 10,11 of 17
http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fight-details/503d7342cc08109f,75 of 144,52%,41 of 96,7 of 15,27 of 33,68 of 135,7 of 9,0 of 0
http://ufcstats.com/fighter-details/60a42bf82447c919,http://ufcstats.com/fight-details/a2f46e94aa6b0c64,60 of 165,36%,28 of 124,17 of 24,15 of 17,59 of 163,1 of 2,0 of 0
http://ufcstats.com/fighter-details/5c84f673b7bb7c15,http://ufcstats.com/fight-details/a2f46e94aa6b0c64,96 of 259,37%,43 of 181,48 of 72,5 of 6,96 of 259,0 of 0,0 of 0
http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fight-details/0599f35e6679de02,39 of 88,44%,30 of 78,9 of 10,0 of 0,28 of 70,3 of 7,8 of 11
http://ufcstats.com/fighter-details/361d49960a196976,http://ufcstats.com/fight-details/0599f35e6679de02,31 of 53,58%,21 of 38,7 of 10,3 of 5,17 of 37,1 of 1,13 of 15
http://ufcstats.com/fighter-details/1a31ef98efce7a79,http://ufcstats.com/fight-details/c61923255389e67c,16 of 42,38%,8 of 26,5 of 9,3 of 7,12 of 37,0 of 0,4 of 5
http://ufcstats.com/fighter-details/8d3273573b85be09,http://ufcstats.com/fight-details/c61923255389e67c,22 of 54,40%,7 of 36,8 of 9,7 of 9,17 of 46,1 of 3,4 of 5
http://ufcstats.com/fighter-details/7b433309b0fd12aa,http://ufcstats.com/fight-details/308f6cb830019ea9,89 of 141,63%,68 of 118,12 of 13,9 of 10,73 of 124,15 of 15,1 of 2
http://ufcstats.com/fighter-details/ffd3224638c01b57,http://ufcstats.com/fight-details/308f6cb830019ea9,89 of 201,44%,62 of 164,6 of 10,21 of 27,85 of 196,4 of 5,0 of 0
http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fight-details/fc73ecbd83b7f159,81 of 134,60%,48 of 94,20 of 26,13 of 14,61 of 108,9 of 11,11 of 15
http://ufcstats.com/fighter-details/4f3064faf17aa711,http://ufcstats.com/fight-details/fc73ecbd83b7f159,34 of 69,49%,15 of 44,9 of 14,10 of 11,25 of 57,9 of 12,0 of 0
http://ufcstats.com/fighter-details/c742287ed86a09bc,http://ufcstats.com/fight-details/53f7f1b4834387a8,54 of 125,43%,26 of 89,18 of 25,10 of 11,44 of 112,10 of 13,0 of 0
http://ufcstats.com/fighter-details/ac7c765882f2c68c,http://ufcstats.com/fight-details/53f7f1b4834387a8,117 of 188,62%,84 of 145,18 of 19,15 of 24,110 of 181,7 of 7,0 of 0
http://ufcstats.com/fighter-details/3f4c3bc822bea45d,http://ufcstats.com/fight-details/4277b02a4dadac40,72 of 145,49%,33 of 90,18 of 29,21 of 26,72 of 145,0 of 0,0 of 0
http://ufcstats.com/fighter-details/87f8699fdcc2c404,http://ufcstats.com/fight-details/4277b02a4dadac40,92 of 224,41%,59 of 179,15 of 21,18 of 24,91 of 222,1 of 2,0 of 0
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,http://ufcstats.com/fight-details/32b8c6c4b735d712,23 of 38,60%,7 of 20,6 of 7,10 of 11,17 of 28,0 of 0,6 of 10
http://ufcstats.com/fighter-details/140567899d98978a,http://ufcstats.com/fight-details/32b8c6c4b735d712,31 of 46,67%,23 of 38,2 of 2,6 of 6,21 of 36,10 of 10,0 of 0
http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,http://ufcstats.com/fight-details/998bde5639c61adb,124 of 232,53%,114 of 216,10 of 16,0 of 0,97 of 203,11 of 12,16 of 17
http://ufcstats.com/fighter-details/4461d7e47375a895,http://ufcstats.com/fight-details/998bde5639c61adb,42 of 99,42%,34 of 91,5 of 5,3 of 3,38 of 93,0 of 1,4 of 5
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fight-details/6fa2dae90bda4742,65 of 149,43%,55 of 136,2 of 3,8 of 10,62 of 143,0 of 1,3 of 5
http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fight-details/6fa2dae90bda4742,99 of 177,55%,76 of 151,4 of 6,19 of 20,91 of 167,3 of 5,5 of 5
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fight-details/ee5c0b8a757992af,105 of 148,70%,49 of 81,47 of 57,9 of 10,28 of 48,56 of 65,21 of 35
http://ufcstats.com/fighter-details/c730a0be691dc081,http://ufcstats.com/fight-details/ee5c0b8a757992af,20 of 50,40%,13 of 37,5 of 10,2 of 3,14 of 42,5 of 6,1 of 2
http://ufcstats.com/fighter-details/99bd51917728c25d,http://ufcstats.com/fight-details/98c29ba02cee5ba3,44 of 90,48%,38 of 76,4 of 12,2 of 2,5 of 24,0 of 0,39 of 66
http://ufcstats.com/fighter-details/e132d47bd9efbbe0,http://ufcstats.com/fight-details/98c29ba02cee5ba3,5 of 12,41%,4 of 8,1 of 4,0 of 0,4 of 11,1 of 1,0 of 0
http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,http://ufcstats.com/fight-details/f690949d90ff1dee,123 of 257,47%,44 of 153,56 of 80,23 of 24,117 of 251,6 of 6,0 of 0
http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fight-details/f690949d90ff1dee,74 of 257,28%,58 of 228,9 of 21,7 of 8,74 of 256,0 of 1,0 of 0
http://ufcstats.com/fighter-details/077e3ace32b72be9,http://ufcstats.com/fight-details/f1cc9169813c4a3e,4 of 16,25%,1 of 12,1 of 1,2 of 3,4 of 16,0 of 0,0 of 0
http://ufcstats.com/fighter-details/7d0a1968b38ca439,http://ufcstats.com/fight-details/f1cc9169813c4a3e,23 of 55,41%,18 of 46,4 of 8,1 of 1,20 of 50,0 of 0,3 of 5
http://ufcstats.com/fighter-details/87c0b1c696ddfb43,http://ufcstats.com/fight-details/69a5895fde58432c,2 of 2,100%,0 of 0,1 of 1,1 of 1,2 of 2,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,http://ufcstats.com/fight-details/69a5895fde58432c,3 of 5,60%,2 of 4,1 of 1,0 of 0,1 of 2,1 of 1,1 of 2
http://ufcstats.com/fighter-details/40f3cb27fc7305a1,http://ufcstats.com/fight-details/57415110bd494c79,68 of 127,53%,44 of 97,9 of 15,15 of 15,43 of 85,6 of 13,19 of 29
http://ufcstats.com/fighter-details/d8da10db80131bec,http://ufcstats.com/fight-details/57415110bd494c79,16 of 53,30%,13 of 43,2 of 5,1 of 5,11 of 48,5 of 5,0 of 0
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,http://ufcstats.com/fight-details/85854504ce1aa97a,71 of 128,55%,61 of 117,10 of 11,0 of 0,71 of 128,0 of 0,0 of 0
http://ufcstats.com/fighter-details/0f3a990526c5e706,http://ufcstats.com/fight-details/85854504ce1aa97a,53 of 118,44%,39 of 101,7 of 10,7 of 7,44 of 93,1 of 3,8 of 22
http://ufcstats.com/fighter-details/abb68e3c7ca128f2,http://ufcstats.com/fight-details/48dd2c9cb39bd2d4,88 of 145,60%,40 of 92,35 of 39,13 of 14,54 of 102,32 of 39,2 of 4
http://ufcstats.com/fighter-details/3351aa64aa83c4d9,http://ufcstats.com/fight-details/48dd2c9cb39bd2d4,40 of 124,32%,30 of 112,6 of 8,4 of 4,35 of 114,5 of 8,0 of 2
http://ufcstats.com/fighter-details/e4ba58725825412d,http://ufcstats.com/fight-details/b23554da35a84fbc,54 of 140,38%,34 of 114,13 of 19,7 of 7,42 of 114,9 of 18,3 of 8
http://ufcstats.com/fighter-details/8e6654e9f0461b8f,http://ufcstats.com/fight-details/b23554da35a84fbc,140 of 280,50%,100 of 232,38 of 46,2 of 2,130 of 268,10 of 11,0 of 1
http://ufcstats.com/fighter-details/b62d5280966b2460,http://ufcstats.com/fight-details/de484433eef22e1d,34 of 60,56%,22 of 45,7 of 8,5 of 7,20 of 43,1 of 1,13 of 16
http://ufcstats.com/fighter-details/e0d3d9b564f95635,http://ufcstats.com/fight-details/de484433eef22e1d,17 of 41,41%,10 of 32,6 of 8,1 of 1,16 of 39,1 of 2,0 of 0
http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fight-details/8c5e06c71f392f33,127 of 209,60%,92 of 167,17 of 20,18 of 22,123 of 205,4 of 4,0 of 0
http://ufcstats.com/fighter-details/749f572d1d3161fb,http://ufcstats.com/fight-details/8c5e06c71f392f33,61 of 191,31%,34 of 155,16 of 23,11 of 13,60 of 189,1 of 2,0 of 0
http://ufcstats.com/fighter-details/fc169c387b4b465d,http://ufcstats.com/fight-details/1d68bb733de24b06,92 of 317,29%,57 of 277,29 of 33,6 of 7,88 of 308,4 of 6,0 of 3
http://ufcstats.com/fighter-details/3253b16d38ae087d,http://ufcstats.com/fight-details/1d68bb733de24b06,92 of 260,35%,82 of 248,9 of 11,1 of 1,90 of 256,2 of 4,0 of 0
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fight-details/3d7d82fff71e395a,51 of 117,43%,41 of 105,6 of 8,4 of 4,46 of 111,2 of 3,3 of 3
http://ufcstats.com/fighter-details/bc711b6dd95c1af6,http://ufcstats.com/fight-details/3d7d82fff71e395a,49 of 142,34%,26 of 111,12 of 19,11 of 12,44 of 136,5 of 6,0 of 0
http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fight-details/5931cd9cf5da5f75,19 of 33,57%,16 of 30,2 of 2,1 of 1,5 of 10,0 of 0,14 of 23
http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fight-details/5931cd9cf5da5f75,18 of 28,64%,5 of 13,3 of 4,10 of 11,18 of 28,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b9706f80d005036c,http://ufcstats.com/fight-details/9ea124a13d071186,24 of 61,39%,12 of 38,4 of 15,8 of 8,21 of 58,3 of 3,0 of 0
http://ufcstats.com/fighter-details/1af1170ed937cba7,http://ufcstats.com/fight-details/9ea124a13d071186,55 of 94,58%,34 of 69,14 of 16,7 of 9,19 of 50,15 of 17,21 of 27
http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fight-details/69bca5091b2a31f6,49 of 106,46%,38 of 93,7 of 9,4 of 4,36 of 90,13 of 15,0 of 1
http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fight-details/69bca5091b2a31f6,34 of 93,36%,23 of 78,9 of 12,2 of 3,28 of 82,5 of 9,1 of 2
http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,http://ufcstats.com/fight-details/eb73b63bbd7b88a7,33 of 99,33%,28 of 89,5 of 7,0 of 3,28 of 92,3 of 5,2 of 2
http://ufcstats.com/fighter-details/abcf2cc6efc42031,http://ufcstats.com/fight-details/eb73b63bbd7b88a7,30 of 73,41%,19 of 56,9 of 13,2 of 4,27 of 68,1 of 3,2 of 2
http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fight-details/e8aad69aace1d31f,63 of 191,32%,32 of 142,25 of 42,6 of 7,60 of 177,3 of 14,0 of 0
http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fight-details/e8aad69aace1d31f,79 of 204,38%,41 of 144,22 of 38,16 of 22,78 of 203,1 of 1,0 of 0
http://ufcstats.com/fighter-details/64d47ef881a437a4,http://ufcstats.com/fight-details/ed5b6681ab4e83e5,57 of 113,50%,32 of 69,14 of 28,11 of 16,41 of 90,1 of 1,15 of 22
http://ufcstats.com/fighter-details/260bd4cef10b033f,http://ufcstats.com/fight-details/ed5b6681ab4e83e5,44 of 89,49%,22 of 64,9 of 12,13 of 13,42 of 85,1 of 3,1 of 1
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fight-details/58dec0a39cdefa3f,9 of 20,45%,5 of 13,2 of 5,2 of 2,9 of 20,0 of 0,0 of 0
http://ufcstats.com/fighter-details/50db8711c70196cd,http://ufcstats.com/fight-details/58dec0a39cdefa3f,7 of 10,70%,2 of 3,0 of 2,5 of 5,7 of 10,0 of 0,0 of 0
http://ufcstats.com/fighter-details/d910665038efc639,http://ufcstats.com/fight-details/58e5fc1914c4e641,39 of 123,31%,30 of 112,4 of 6,5 of 5,33 of 110,0 of 3,6 of 10
http://ufcstats.com/fighter-details/31ef8b67e13495b3,http://ufcstats.com/fight-details/58e5fc1914c4e641,80 of 150,53%,28 of 92,11 of 12,41 of 46,75 of 142,5 of 8,0 of 0
http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fight-details/84b3577229880760,14 of 24,58%,9 of 18,3 of 4,2 of 2,14 of 22,0 of 2,0 of 0
http://ufcstats.com/fighter-details/4b47e71384a9522f,http://ufcstats.com/fight-details/84b3577229880760,5 of 13,38%,2 of 9,2 of 3,1 of 1,5 of 13,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fight-details/7ca4c91bab696b89,50 of 72,69%,46 of 66,0 of 1,4 of 5,17 of 35,0 of 1,33 of 36
http://ufcstats.com/fighter-details/c2299ec916bc7c56,http://ufcstats.com/fight-details/7ca4c91bab696b89,25 of 60,41%,13 of 44,10 of 14,2 of 2,25 of 60,0 of 0,0 of 0
http://ufcstats.com/fighter-details/881bf86d4cba8578,http://ufcstats.com/fight-details/62ff1e5deb124ff5,57 of 86,66%,51 of 80,5 of 5,1 of 1,37 of 59,7 of 9,13 of 18
http://ufcstats.com/fighter-details/2f181c0467965b98,http://ufcstats.com/fight-details/62ff1e5deb124ff5,30 of 52,57%,20 of 41,4 of 5,6 of 6,20 of 38,6 of 10,4 of 4
http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fight-details/19706d8ba0edf9cd,43 of 71,60%,16 of 35,18 of 27,9 of 9,30 of 57,13 of 14,0 of 0
http://ufcstats.com/fighter-details/791c8437b341fba5,http://ufcstats.com/fight-details/19706d8ba0edf9cd,29 of 67,43%,9 of 39,5 of 8,15 of 20,23 of 60,2 of 3,4 of 4
http://ufcstats.com/fighter-details/dda15dbfafb792df,http://ufcstats.com/fight-details/45f00a42a17f8e2a,58 of 97,59%,31 of 66,10 of 12,17 of 19,46 of 84,12 of 13,0 of 0
http://ufcstats.com/fighter-details/f626118b6da0e020,http://ufcstats.com/fight-details/45f00a42a17f8e2a,97 of 170,57%,79 of 146,17 of 23,1 of 1,80 of 145,17 of 25,0 of 0
http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fight-details/f114929ed709606e,19 of 28,67%,15 of 23,1 of 1,3 of 4,10 of 17,2 of 3,7 of 8
http://ufcstats.com/fighter-details/b909a9a9688b5284,http://ufcstats.com/fight-details/f114929ed709606e,11 of 38,28%,7 of 23,3 of 11,1 of 4,9 of 34,2 of 4,0 of 0
http://ufcstats.com/fighter-details/1e4f273069fb9e85,http://ufcstats.com/fight-details/d806aacf5b6ba7f6,58 of 94,61%,44 of 77,11 of 14,3 of 3,45 of 75,7 of 9,6 of 10
http://ufcstats.com/fighter-details/dccb63727f2f5f74,http://ufcstats.com/fight-details/d806aacf5b6ba7f6,16 of 59,27%,7 of 44,7 of 12,2 of 3,9 of 49,7 of 10,0 of 0
http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fight-details/89b772f864acb637,45 of 120,37%,24 of 93,9 of 14,12 of 13,38 of 112,6 of 7,1 of 1
http://ufcstats.com/fighter-details/64ad3e3b0efa30bb,http://ufcstats.com/fight-details/89b772f864acb637,39 of 69,56%,29 of 59,7 of 7,3 of 3,33 of 61,5 of 6,1 of 2
http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fight-details/3599e9de4ae0e171,90 of 150,60%,44 of 98,19 of 23,27 of 29,78 of 136,12 of 14,0 of 0
http://ufcstats.com/fighter-details/74f9448b97bf8bec,http://ufcstats.com/fight-details/3599e9de4ae0e171,29 of 117,24%,18 of 92,5 of 12,6 of 13,25 of 113,4 of 4,0 of 0
http://ufcstats.com/fighter-details/5b86d491d63890c5,http://ufcstats.com/fight-details/e01019fbfe0e9528,45 of 95,47%,22 of 65,15 of 22,8 of 8,28 of 66,9 of 10,8 of 19
http://ufcstats.com/fighter-details/37c5366d18ed6c05,http://ufcstats.com/fight-details/e01019fbfe0e9528,24 of 60,40%,10 of 43,10 of 12,4 of 5,19 of 50,4 of 9,1 of 1
http://ufcstats.com/fighter-details/8b1ed83b02303075,http://ufcstats.com/fight-details/d063d46208c560b1,94 of 202,46%,63 of 165,24 of 29,7 of 8,80 of 181,14 of 21,0 of 0
http://ufcstats.com/fighter-details/37098a6e6c27fb66,http://ufcstats.com/fight-details/d063d46208c560b1,39 of 141,27%,25 of 113,10 of 19,4 of 9,34 of 124,5 of 17,0 of 0
http://ufcstats.com/fighter-details/06e4245d16fc5315,http://ufcstats.com/fight-details/7ba432e218edc17d,7 of 12,58%,5 of 7,0 of 1,2 of 4,3 of 8,1 of 1,3 of 3
http://ufcstats.com/fighter-details/07047eb7d17fb0a2,http://ufcstats.com/fight-details/7ba432e218edc17d,5 of 12,41%,4 of 10,1 of 2,0 of 0,4 of 11,0 of 0,1 of 1
http://ufcstats.com/fighter-details/e8fe9c15d348e778,http://ufcstats.com/fight-details/47d978a984a163aa,67 of 130,51%,34 of 90,18 of 22,15 of 18,61 of 122,0 of 0,6 of 8
http://ufcstats.com/fighter-details/dc7927cd622676a7,http://ufcstats.com/fight-details/47d978a984a163aa,71 of 177,40%,28 of 105,28 of 54,15 of 18,71 of 177,0 of 0,0 of 0
http://ufcstats.com/fighter-details/f2b3f4ef3f780168,http://ufcstats.com/fight-details/a187670c5ee1ec5f,54 of 114,47%,15 of 65,17 of 23,22 of 26,41 of 95,13 of 19,0 of 0
http://ufcstats.com/fighter-details/e3964ece586e0635,http://ufcstats.com/fight-details/a187670c5ee1ec5f,54 of 154,35%,28 of 117,12 of 15,14 of 22,48 of 146,6 of 8,0 of 0
http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fight-details/eedc7fccf7037949,28 of 50,56%,25 of 47,3 of 3,0 of 0,21 of 39,6 of 8,1 of 3
http://ufcstats.com/fighter-details/fd406a32a6fb3a29,http://ufcstats.com/fight-details/eedc7fccf7037949,10 of 25,40%,7 of 18,1 of 1,2 of 6,10 of 25,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b50a426a33da0012,http://ufcstats.com/fight-details/3146e5a47a922976,47 of 89,52%,22 of 48,23 of 39,2 of 2,45 of 85,0 of 1,2 of 3
http://ufcstats.com/fighter-details/c03520b5c88ed6b4,http://ufcstats.com/fight-details/3146e5a47a922976,82 of 164,50%,55 of 130,4 of 6,23 of 28,29 of 85,8 of 14,45 of 65
http://ufcstats.com/fighter-details/e8b731feff72294b,http://ufcstats.com/fight-details/6f83cfae0c800ef8,18 of 100,18%,8 of 74,3 of 10,7 of 16,16 of 98,1 of 1,1 of 1
http://ufcstats.com/fighter-details/132deb59abae64b1,http://ufcstats.com/fight-details/6f83cfae0c800ef8,45 of 80,56%,38 of 71,3 of 5,4 of 4,39 of 72,2 of 2,4 of 6
http://ufcstats.com/fighter-details/def8166ff24bd237,http://ufcstats.com/fight-details/2335e75ce63805b6,63 of 195,32%,52 of 180,4 of 8,7 of 7,61 of 192,1 of 1,1 of 2
http://ufcstats.com/fighter-details/f166e93d04a8c274,http://ufcstats.com/fight-details/2335e75ce63805b6,106 of 206,51%,75 of 172,13 of 15,18 of 19,75 of 161,6 of 7,25 of 38
http://ufcstats.com/fighter-details/4148802ae4a50768,http://ufcstats.com/fight-details/27d98a8ee6608e27,121 of 308,39%,83 of 255,33 of 48,5 of 5,117 of 304,4 of 4,0 of 0
http://ufcstats.com/fighter-details/323d4ca260dfa0ba,http://ufcstats.com/fight-details/27d98a8ee6608e27,156 of 345,45%,103 of 276,32 of 48,21 of 21,154 of 342,2 of 3,0 of 0
http://ufcstats.com/fighter-details/f2900678e98f6d6a,http://ufcstats.com/fight-details/78b506e5092a27fd,35 of 69,50%,29 of 61,1 of 2,5 of 6,10 of 31,0 of 0,25 of 38
http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fight-details/78b506e5092a27fd,37 of 68,54%,28 of 59,4 of 4,5 of 5,22 of 46,0 of 0,15 of 22
http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fight-details/2397e2a92710705a,69 of 183,37%,47 of 145,12 of 23,10 of 15,67 of 180,2 of 3,0 of 0
http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,http://ufcstats.com/fight-details/2397e2a92710705a,159 of 309,51%,89 of 229,34 of 42,36 of 38,156 of 305,3 of 4,0 of 0
http://ufcstats.com/fighter-details/2e7878927067fdca,http://ufcstats.com/fight-details/3733d100f7bd5590,20 of 43,46%,9 of 30,10 of 10,1 of 3,12 of 35,8 of 8,0 of 0
http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fight-details/3733d100f7bd5590,31 of 58,53%,25 of 46,3 of 4,3 of 8,11 of 25,4 of 4,16 of 29
http://ufcstats.com/fighter-details/40cb680ae1cd331f,http://ufcstats.com/fight-details/c60a317c7767abb7,35 of 73,47%,18 of 52,8 of 10,9 of 11,29 of 66,5 of 5,1 of 2
http://ufcstats.com/fighter-details/8bd4200561c77a62,http://ufcstats.com/fight-details/c60a317c7767abb7,21 of 35,60%,12 of 25,6 of 7,3 of 3,16 of 30,4 of 4,1 of 1
http://ufcstats.com/fighter-details/5ef94841c4bc3f86,http://ufcstats.com/fight-details/dae8ad2e03aa4a9a,79 of 189,41%,46 of 145,12 of 18,21 of 26,77 of 187,2 of 2,0 of 0
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/dae8ad2e03aa4a9a,118 of 200,59%,79 of 155,24 of 30,15 of 15,109 of 187,4 of 4,5 of 9
http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fight-details/3cdc6fea724be133,41 of 94,43%,21 of 59,7 of 20,13 of 15,27 of 70,0 of 0,14 of 24
http://ufcstats.com/fighter-details/7d420039bbfe7c1a,http://ufcstats.com/fight-details/3cdc6fea724be133,22 of 54,40%,12 of 43,10 of 11,0 of 0,22 of 54,0 of 0,0 of 0
http://ufcstats.com/fighter-details/23024fdfc966410a,http://ufcstats.com/fight-details/ee9ade72b44dfa06,47 of 97,48%,25 of 72,19 of 21,3 of 4,32 of 80,15 of 17,0 of 0
http://ufcstats.com/fighter-details/45f7cb591c3ab00b,http://ufcstats.com/fight-details/ee9ade72b44dfa06,130 of 217,59%,97 of 179,12 of 16,21 of 22,118 of 202,11 of 13,1 of 2
http://ufcstats.com/fighter-details/6a1901c62ab3870f,http://ufcstats.com/fight-details/bcfaf1dd78f12f97,50 of 140,35%,33 of 114,13 of 20,4 of 6,48 of 136,2 of 4,0 of 0
http://ufcstats.com/fighter-details/262d32ebda89efc4,http://ufcstats.com/fight-details/bcfaf1dd78f12f97,117 of 208,56%,67 of 151,38 of 45,12 of 12,106 of 197,9 of 9,2 of 2
http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,http://ufcstats.com/fight-details/453e6f2665c85fd7,22 of 37,59%,20 of 35,1 of 1,1 of 1,2 of 3,0 of 0,20 of 34
