fighter_url,fight_url,referee,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Rev.,Ctrl
http://ufcstats.com/fighter-details/480779d7f9a424d3,http://ufcstats.com/fight-details/bad06a5380d762b8,Chris Tognoni,1,31 of 67,46%,32 of 68,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fight-details/ae50a1a655b1a8f6,Dan Miragliotta,0,5 of 11,45%,13 of 19,0 of 2,0%,0,0,2:05
http://ufcstats.com/fighter-details/c32aeb1a59e6272d,http://ufcstats.com/fight-details/ae50a1a655b1a8f6,Dan Miragliotta,1,34 of 40,85%,39 of 45,0 of 0,---,0,0,1:16
http://ufcstats.com/fighter-details/4144798612ef96e5,http://ufcstats.com/fight-details/2cbd53e43d3f606b,Mark Smith,0,48 of 113,42%,48 of 113,0 of 0,---,0,0,2:21
http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fight-details/2cbd53e43d3f606b,Mark Smith,0,21 of 44,47%,31 of 54,1 of 6,16%,1,0,0:21
http://ufcstats.com/fighter-details/c4d039123e62f6a9,http://ufcstats.com/fight-details/560f1e26c2a6690a,Keith Peterson,0,66 of 145,45%,76 of 156,0 of 1,0%,0,0,0:08
http://ufcstats.com/fighter-details/5d495dec23d7c68e,http://ufcstats.com/fight-details/560f1e26c2a6690a,Keith Peterson,1,57 of 150,38%,82 of 175,1 of 6,16%,0,0,5:26
http://ufcstats.com/fighter-details/23dec7c47cb418f8,http://ufcstats.com/fight-details/d2caa1ddb9de7481,Dan Miragliotta,0,75 of 129,58%,101 of 162,5 of 9,55%,1,1,5:57
http://ufcstats.com/fighter-details/baa9be02c3e3e038,http://ufcstats.com/fight-details/d2caa1ddb9de7481,Dan Miragliotta,0,32 of 74,43%,53 of 97,1 of 2,50%,0,0,1:12
http://ufcstats.com/fighter-details/19c591115a58982c,http://ufcstats.com/fight-details/ba8eda6993922ba0,Chris Tognoni,0,96 of 229,41%,97 of 230,0 of 1,0%,0,0,0:03
http://ufcstats.com/fighter-details/93b2b7caa457cbea,http://ufcstats.com/fight-details/ba8eda6993922ba0,Chris Tognoni,0,93 of 249,37%,97 of 253,0 of 0,---,0,0,0:05
http://ufcstats.com/fighter-details/e3964ece586e0635,http://ufcstats.com/fight-details/903d588b30a471e8,Mark Smith,0,91 of 171,53%,91 of 171,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/68d35296f566792b,http://ufcstats.com/fight-details/903d588b30a471e8,Mark Smith,0,52 of 153,33%,52 of 153,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,http://ufcstats.com/fight-details/d4127baf74b0e791,Chris Tognoni,1,10 of 26,38%,10 of 26,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/9dedfdd91070ddd8,http://ufcstats.com/fight-details/d4127baf74b0e791,Chris Tognoni,0,1 of 9,11%,1 of 9,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,http://ufcstats.com/fight-details/6c44af21414e4143,Marc Goddard,0,90 of 197,45%,99 of 206,4 of 9,44%,2,0,3:39
http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fight-details/6c44af21414e4143,Marc Goddard,0,97 of 203,47%,105 of 211,0 of 1,0%,0,1,0:09
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,http://ufcstats.com/fight-details/bf8c5effd23f69c4,Rich Mitchell,2,18 of 51,35%,18 of 51,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/32ab52e5de93092d,http://ufcstats.com/fight-details/bf8c5effd23f69c4,Rich Mitchell,0,9 of 29,31%,9 of 29,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/72db2a14ffa73ece,http://ufcstats.com/fight-details/059f5cf0e9e37627,Jim Perdios,0,64 of 129,49%,88 of 154,5 of 15,33%,0,0,4:59
http://ufcstats.com/fighter-details/193b9d1858bc4df3,http://ufcstats.com/fight-details/059f5cf0e9e37627,Jim Perdios,0,65 of 143,45%,82 of 162,0 of 0,---,0,0,1:28
http://ufcstats.com/fighter-details/c62fbc117d57b943,http://ufcstats.com/fight-details/dd3d8f7066c145b7,Marc Goddard,0,37 of 126,29%,37 of 126,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/2cd428e9606856fd,http://ufcstats.com/fight-details/dd3d8f7066c145b7,Marc Goddard,0,91 of 184,49%,92 of 185,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fight-details/3c319d4659e6c8fd,Matt Wynne,0,41 of 111,36%,41 of 111,0 of 0,---,0,0,0:23
http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,http://ufcstats.com/fight-details/3c319d4659e6c8fd,Matt Wynne,3,55 of 84,65%,55 of 84,0 of 0,---,0,0,0:04
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,http://ufcstats.com/fight-details/ea4ff1d77928b029,Steve Perceval,0,5 of 8,62%,10 of 13,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/f5779a2303ed76ec,http://ufcstats.com/fight-details/ea4ff1d77928b029,Steve Perceval,0,4 of 4,100%,20 of 23,2 of 3,66%,1,0,3:54
http://ufcstats.com/fighter-details/6751eacd16bd59bc,http://ufcstats.com/fight-details/43ebfc8914a39061,Matt Wynne,1,70 of 127,55%,92 of 150,0 of 0,---,0,0,1:30
http://ufcstats.com/fighter-details/1ae8f3c723aacff4,http://ufcstats.com/fight-details/43ebfc8914a39061,Matt Wynne,0,27 of 118,22%,39 of 134,1 of 1,100%,1,0,4:09
http://ufcstats.com/fighter-details/04835018f90b118c,http://ufcstats.com/fight-details/b9d5c77ae7a8109b,Rich Mitchell,0,83 of 193,43%,113 of 227,0 of 2,0%,1,0,2:21
http://ufcstats.com/fighter-details/5078e1dacf9d25f4,http://ufcstats.com/fight-details/b9d5c77ae7a8109b,Rich Mitchell,0,41 of 97,42%,46 of 102,1 of 5,20%,0,0,2:21
http://ufcstats.com/fighter-details/a9da3158dd2c2b5a,http://ufcstats.com/fight-details/bfff6cf22c1c569c,Marc Goddard,2,73 of 126,57%,98 of 152,0 of 0,---,0,0,2:44
http://ufcstats.com/fighter-details/4f140403000158b5,http://ufcstats.com/fight-details/bfff6cf22c1c569c,Marc Goddard,0,24 of 79,30%,45 of 101,2 of 9,22%,0,0,1:54
http://ufcstats.com/fighter-details/6c3b2525436cf5d4,http://ufcstats.com/fight-details/ce75f5ecbc0d3dfd,Rich Mitchell,0,84 of 176,47%,104 of 198,0 of 0,---,1,0,0:22
http://ufcstats.com/fighter-details/dc07493a87dc0a6e,http://ufcstats.com/fight-details/ce75f5ecbc0d3dfd,Rich Mitchell,0,69 of 140,49%,89 of 161,2 of 5,40%,0,0,4:16
http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fight-details/ea824ac4b8ed8a35,Jim Perdios,0,87 of 170,51%,113 of 199,1 of 5,20%,0,0,0:48
http://ufcstats.com/fighter-details/814ff3018127e8fc,http://ufcstats.com/fight-details/ea824ac4b8ed8a35,Jim Perdios,0,40 of 99,40%,67 of 127,2 of 15,13%,0,0,3:32
http://ufcstats.com/fighter-details/2bd98ab77a8daa75,http://ufcstats.com/fight-details/075a102456080ab2,Steve Perceval,0,8 of 17,47%,15 of 29,1 of 1,100%,0,0,2:04
http://ufcstats.com/fighter-details/c051c2e12d692b8a,http://ufcstats.com/fight-details/075a102456080ab2,Steve Perceval,0,3 of 5,60%,3 of 5,0 of 0,---,1,0,0:16
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fight-details/84973bbdffaf0d0e,Herb Dean,0,0 of 4,0%,9 of 18,0 of 0,---,0,1,0:43
http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,http://ufcstats.com/fight-details/84973bbdffaf0d0e,Herb Dean,0,3 of 5,60%,8 of 11,1 of 1,100%,1,0,0:34
http://ufcstats.com/fighter-details/29af297d9f1de0f8,http://ufcstats.com/fight-details/e72a2130e7387637,Jason Herzog,0,32 of 49,65%,49 of 72,1 of 5,20%,0,1,4:18
http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,http://ufcstats.com/fight-details/e72a2130e7387637,Jason Herzog,0,73 of 100,73%,218 of 267,5 of 7,71%,0,2,8:31
http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,http://ufcstats.com/fight-details/7b4284bd3033a319,Mike Beltran,0,47 of 99,47%,52 of 107,0 of 2,0%,0,0,1:16
http://ufcstats.com/fighter-details/0f1efce7d2571d10,http://ufcstats.com/fight-details/7b4284bd3033a319,Mike Beltran,0,50 of 92,54%,59 of 101,0 of 2,0%,0,0,0:09
http://ufcstats.com/fighter-details/45f0cc9d18f35137,http://ufcstats.com/fight-details/6aa89b7b5350b8e2,Chris Tognoni,0,59 of 78,75%,69 of 88,0 of 0,---,0,0,0:12
http://ufcstats.com/fighter-details/32feae6d9a1e5047,http://ufcstats.com/fight-details/6aa89b7b5350b8e2,Chris Tognoni,0,16 of 69,23%,32 of 87,2 of 11,18%,0,0,4:05
http://ufcstats.com/fighter-details/3143bf892608139a,http://ufcstats.com/fight-details/e0b14afd93af5638,Herb Dean,1,94 of 135,69%,135 of 186,0 of 0,---,0,0,1:00
http://ufcstats.com/fighter-details/af9efbfd63d39734,http://ufcstats.com/fight-details/e0b14afd93af5638,Herb Dean,0,56 of 124,45%,73 of 152,0 of 0,---,0,0,2:41
http://ufcstats.com/fighter-details/148bb103cfbf123e,http://ufcstats.com/fight-details/1332c1037c955d82,Jason Herzog,0,2 of 5,40%,67 of 84,1 of 9,11%,1,1,4:19
http://ufcstats.com/fighter-details/68b8ebdfce9dbb61,http://ufcstats.com/fight-details/1332c1037c955d82,Jason Herzog,1,26 of 38,68%,36 of 48,0 of 0,---,0,0,2:04
http://ufcstats.com/fighter-details/351c4ec637380ad5,http://ufcstats.com/fight-details/a7ac1dfcdc083694,Mike Beltran,0,117 of 194,60%,140 of 223,1 of 2,50%,0,0,4:24
http://ufcstats.com/fighter-details/91dac5e69e28d5b5,http://ufcstats.com/fight-details/a7ac1dfcdc083694,Mike Beltran,0,92 of 182,50%,138 of 229,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,http://ufcstats.com/fight-details/6bcaa0de4003cc41,Chris Tognoni,0,59 of 103,57%,63 of 107,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/d35f734c56a89103,http://ufcstats.com/fight-details/6bcaa0de4003cc41,Chris Tognoni,0,29 of 84,34%,49 of 120,2 of 5,40%,0,0,2:39
http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,http://ufcstats.com/fight-details/cd9851b8eadb53a9,Mike Beltran,0,10 of 12,83%,10 of 12,1 of 2,50%,1,0,1:08
http://ufcstats.com/fighter-details/082eba4cd80f736f,http://ufcstats.com/fight-details/cd9851b8eadb53a9,Mike Beltran,0,6 of 26,23%,7 of 27,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/1b35af4d1529adf6,http://ufcstats.com/fight-details/1b5d5af1bc0a34c7,Jerin Valel,1,72 of 175,41%,87 of 190,0 of 0,---,0,0,1:10
http://ufcstats.com/fighter-details/d35298b6df168456,http://ufcstats.com/fight-details/1b5d5af1bc0a34c7,Jerin Valel,0,41 of 151,27%,45 of 159,1 of 10,10%,0,0,0:38
http://ufcstats.com/fighter-details/65f09bacd3957381,http://ufcstats.com/fight-details/33655fd07cfbe034,Marc Goddard,0,71 of 159,44%,80 of 172,0 of 2,0%,0,0,0:12
http://ufcstats.com/fighter-details/2b6fc1c02736833d,http://ufcstats.com/fight-details/33655fd07cfbe034,Marc Goddard,0,98 of 187,52%,123 of 219,5 of 13,38%,0,0,5:11
http://ufcstats.com/fighter-details/06734ca9d88dec3a,http://ufcstats.com/fight-details/b38450d9aa0f52b8,Daniel Movahedi,0,97 of 178,54%,123 of 209,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/0d65c432720accb9,http://ufcstats.com/fight-details/b38450d9aa0f52b8,Daniel Movahedi,0,77 of 146,52%,94 of 172,3 of 7,42%,0,0,2:39
http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fight-details/bb85e207eba236bc,Keith Peterson,0,52 of 117,44%,67 of 136,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://ufcstats.com/fight-details/bb85e207eba236bc,Keith Peterson,1,45 of 90,50%,59 of 104,2 of 14,14%,0,0,2:30
http://ufcstats.com/fighter-details/22a92d7f62195791,http://ufcstats.com/fight-details/2d39c26876246223,Marc Goddard,0,10 of 18,55%,10 of 18,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fight-details/2d39c26876246223,Marc Goddard,0,4 of 25,16%,4 of 25,1 of 1,100%,1,0,0:34
http://ufcstats.com/fighter-details/7447e9f28508106a,http://ufcstats.com/fight-details/d0d74672150ddea3,Greg Kleynjans,0,72 of 203,35%,103 of 235,2 of 5,40%,0,0,2:45
http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,http://ufcstats.com/fight-details/d0d74672150ddea3,Greg Kleynjans,0,67 of 146,45%,72 of 152,2 of 3,66%,1,1,1:41
http://ufcstats.com/fighter-details/58bbef3770bb2dfc,http://ufcstats.com/fight-details/de767dd5216bcad9,Lukasz Bosacki,1,95 of 141,67%,114 of 164,0 of 1,0%,1,0,0:51
http://ufcstats.com/fighter-details/48a9a128784d53d1,http://ufcstats.com/fight-details/de767dd5216bcad9,Lukasz Bosacki,0,45 of 97,46%,45 of 98,0 of 5,0%,0,0,0:22
http://ufcstats.com/fighter-details/e90a2f22417af68e,http://ufcstats.com/fight-details/fbbb703581440496,Daniel Movahedi,1,45 of 85,52%,48 of 88,0 of 1,0%,0,0,0:44
http://ufcstats.com/fighter-details/a495f599e787614f,http://ufcstats.com/fight-details/fbbb703581440496,Daniel Movahedi,0,15 of 74,20%,19 of 80,0 of 0,---,0,0,0:51
http://ufcstats.com/fighter-details/3753714927f18437,http://ufcstats.com/fight-details/1cd63899011c4bf6,Marc Goddard,0,4 of 18,22%,4 of 18,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/ec13c393d029297d,http://ufcstats.com/fight-details/1cd63899011c4bf6,Marc Goddard,1,37 of 63,58%,37 of 63,0 of 0,---,0,0,0:09
http://ufcstats.com/fighter-details/6747ccd6d1acd266,http://ufcstats.com/fight-details/637f792270a0c746,Keith Peterson,0,31 of 46,67%,89 of 114,2 of 3,66%,0,0,11:58
http://ufcstats.com/fighter-details/1a9480fc288e55d7,http://ufcstats.com/fight-details/637f792270a0c746,Keith Peterson,0,27 of 58,46%,57 of 95,0 of 2,0%,0,0,0:00
http://ufcstats.com/fighter-details/7772b283d288dbe2,http://ufcstats.com/fight-details/77df662671ce11c5,Greg Kleynjans,0,30 of 68,44%,87 of 152,1 of 4,25%,0,0,4:05
http://ufcstats.com/fighter-details/6d38e41efa47a72d,http://ufcstats.com/fight-details/77df662671ce11c5,Greg Kleynjans,1,34 of 85,40%,81 of 139,0 of 5,0%,0,0,4:32
http://ufcstats.com/fighter-details/6c9b66b43663f2f7,http://ufcstats.com/fight-details/f80143e1f3c3d319,Daniel Movahedi,0,61 of 144,42%,104 of 199,3 of 10,30%,0,0,4:38
http://ufcstats.com/fighter-details/e94085e821bd81de,http://ufcstats.com/fight-details/f80143e1f3c3d319,Daniel Movahedi,0,97 of 193,50%,139 of 240,0 of 0,---,0,0,2:14
http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,http://ufcstats.com/fight-details/d038ff5ac21094f3,Lukasz Bosacki,1,82 of 178,46%,89 of 185,2 of 3,66%,0,0,0:33
http://ufcstats.com/fighter-details/40a456a25d52ee65,http://ufcstats.com/fight-details/d038ff5ac21094f3,Lukasz Bosacki,0,67 of 199,33%,71 of 206,0 of 1,0%,0,0,1:11
http://ufcstats.com/fighter-details/4e6738062d469256,http://ufcstats.com/fight-details/e6851877e33d343f,Keith Peterson,0,49 of 88,55%,95 of 140,3 of 10,30%,0,0,6:00
http://ufcstats.com/fighter-details/0112352cb32f5026,http://ufcstats.com/fight-details/e6851877e33d343f,Keith Peterson,0,26 of 70,37%,183 of 246,3 of 5,60%,0,0,2:27
http://ufcstats.com/fighter-details/f1fac969a1d70b08,http://ufcstats.com/fight-details/ec5163539a133f17,Mike Beltran,0,47 of 71,66%,89 of 114,2 of 2,100%,0,2,7:11
http://ufcstats.com/fighter-details/b1b0729d27936f2f,http://ufcstats.com/fight-details/ec5163539a133f17,Mike Beltran,0,68 of 121,56%,192 of 281,9 of 13,69%,0,0,12:02
http://ufcstats.com/fighter-details/399afbabc02376b5,http://ufcstats.com/fight-details/ec434314c5438fc7,Marc Goddard,1,14 of 19,73%,14 of 19,0 of 0,---,0,0,0:13
http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fight-details/ec434314c5438fc7,Marc Goddard,0,5 of 11,45%,5 of 12,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fight-details/3e2bde19e752f64b,Lukasz Bosacki,0,15 of 21,71%,15 of 21,1 of 1,100%,0,0,0:34
http://ufcstats.com/fighter-details/7826923b47f8d72a,http://ufcstats.com/fight-details/3e2bde19e752f64b,Lukasz Bosacki,0,8 of 13,61%,10 of 16,0 of 0,---,2,0,0:00
http://ufcstats.com/fighter-details/a93f94c923c3a9cb,http://ufcstats.com/fight-details/f02fed4e98048471,Daniel Movahedi,0,29 of 48,60%,53 of 77,0 of 0,---,0,0,1:45
http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,http://ufcstats.com/fight-details/f02fed4e98048471,Daniel Movahedi,0,45 of 79,56%,78 of 120,4 of 12,33%,0,0,8:20
http://ufcstats.com/fighter-details/040a74bb0a465c54,http://ufcstats.com/fight-details/8a2e28da18ba6a25,Marc Goddard,0,61 of 122,50%,61 of 122,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/9560ff14eb3129f7,http://ufcstats.com/fight-details/8a2e28da18ba6a25,Marc Goddard,0,38 of 111,34%,39 of 112,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/329e403448756217,http://ufcstats.com/fight-details/45e6a9b56ee3a9d1,Mike Beltran,1,66 of 93,70%,81 of 110,0 of 0,---,1,1,3:42
http://ufcstats.com/fighter-details/361d49960a196976,http://ufcstats.com/fight-details/45e6a9b56ee3a9d1,Mike Beltran,0,32 of 69,46%,80 of 125,1 of 6,16%,0,2,5:32
http://ufcstats.com/fighter-details/51018a31ddf31eb2,http://ufcstats.com/fight-details/678eda89a096dde8,Daniel Movahedi,0,32 of 56,57%,57 of 84,2 of 7,28%,0,0,3:31
http://ufcstats.com/fighter-details/7138a15258dabf20,http://ufcstats.com/fight-details/678eda89a096dde8,Daniel Movahedi,0,44 of 74,59%,63 of 99,3 of 3,100%,0,1,5:35
http://ufcstats.com/fighter-details/60a42bf82447c919,http://ufcstats.com/fight-details/9d8c32c60df0e287,Lukasz Bosacki,0,81 of 154,52%,107 of 181,0 of 1,0%,0,0,0:07
http://ufcstats.com/fighter-details/42ac4020cba261ad,http://ufcstats.com/fight-details/9d8c32c60df0e287,Lukasz Bosacki,0,66 of 181,36%,68 of 188,1 of 8,12%,0,0,1:47
http://ufcstats.com/fighter-details/75353550928a7921,http://ufcstats.com/fight-details/d6e240c47ba6034d,Mike Beltran,0,30 of 82,36%,47 of 102,3 of 8,37%,0,0,2:11
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fight-details/d6e240c47ba6034d,Mike Beltran,0,20 of 48,41%,34 of 67,0 of 1,0%,0,0,0:04
http://ufcstats.com/fighter-details/6b56e94a59b7b134,http://ufcstats.com/fight-details/16b0a16ab2e20fdb,Daniel Movahedi,0,44 of 125,35%,49 of 142,1 of 2,50%,0,0,4:56
http://ufcstats.com/fighter-details/9fe7af8b3fbe00a0,http://ufcstats.com/fight-details/16b0a16ab2e20fdb,Daniel Movahedi,0,36 of 93,38%,71 of 133,1 of 9,11%,0,0,1:58
http://ufcstats.com/fighter-details/476fe566d2df676e,http://ufcstats.com/fight-details/026bb9fd1b3f239d,Marc Goddard,0,38 of 76,50%,56 of 101,2 of 2,100%,1,0,5:31
http://ufcstats.com/fighter-details/6370c1c1e12723d5,http://ufcstats.com/fight-details/026bb9fd1b3f239d,Marc Goddard,0,70 of 139,50%,120 of 200,0 of 0,---,0,0,0:09
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,http://ufcstats.com/fight-details/3183dfe66fcdd25f,Lukasz Bosacki,0,9 of 26,34%,13 of 31,1 of 1,100%,1,0,0:56
http://ufcstats.com/fighter-details/4729c93ba705a3bf,http://ufcstats.com/fight-details/3183dfe66fcdd25f,Lukasz Bosacki,0,9 of 16,56%,10 of 17,0 of 0,---,0,0,0:15
http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,http://ufcstats.com/fight-details/a5558e8fec59a687,Marc Goddard,1,34 of 52,65%,34 of 52,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,http://ufcstats.com/fight-details/a5558e8fec59a687,Marc Goddard,0,24 of 42,57%,26 of 44,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/9c442aaf149ea982,http://ufcstats.com/fight-details/dff2ef8fdde8c502,Mike Beltran,0,77 of 169,45%,151 of 252,0 of 2,0%,0,0,0:10
http://ufcstats.com/fighter-details/87f8699fdcc2c404,http://ufcstats.com/fight-details/dff2ef8fdde8c502,Mike Beltran,0,57 of 105,54%,80 of 139,2 of 4,50%,0,0,5:54
http://ufcstats.com/fighter-details/3df5493bb279226f,http://ufcstats.com/fight-details/4a00db8aeff200a2,Mark Smith,0,2 of 9,22%,5 of 12,0 of 0,---,1,1,0:51
http://ufcstats.com/fighter-details/7dda2cf308f24a02,http://ufcstats.com/fight-details/4a00db8aeff200a2,Mark Smith,0,2 of 8,25%,20 of 27,1 of 5,20%,4,1,6:27
http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,http://ufcstats.com/fight-details/120ec60ad18cf6c5,Herb Dean,1,15 of 27,55%,18 of 34,0 of 1,0%,0,0,0:37
http://ufcstats.com/fighter-details/a68575214ecad140,http://ufcstats.com/fight-details/120ec60ad18cf6c5,Herb Dean,0,9 of 15,60%,9 of 16,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/a7151778b3381036,http://ufcstats.com/fight-details/9eaa33f874bbb999,Kerry Hatley,0,92 of 171,53%,171 of 275,1 of 4,25%,0,1,5:21
http://ufcstats.com/fighter-details/ca36633b80be4a78,http://ufcstats.com/fight-details/9eaa33f874bbb999,Kerry Hatley,0,89 of 156,57%,115 of 195,3 of 3,100%,2,0,2:47
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fight-details/94541dd979e0b4bd,Chris Tognoni,0,28 of 63,44%,31 of 68,1 of 1,100%,3,0,2:35
http://ufcstats.com/fighter-details/294aa73dbf37d281,http://ufcstats.com/fight-details/94541dd979e0b4bd,Chris Tognoni,1,42 of 73,57%,45 of 77,0 of 2,0%,0,0,0:23
http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fight-details/ec8bc554a0646638,Herb Dean,0,21 of 35,60%,32 of 47,2 of 3,66%,3,0,1:33
http://ufcstats.com/fighter-details/9abc648e76c4493a,http://ufcstats.com/fight-details/ec8bc554a0646638,Herb Dean,0,17 of 49,34%,38 of 74,2 of 3,66%,0,1,3:09
http://ufcstats.com/fighter-details/d008d785f6347dc2,http://ufcstats.com/fight-details/6e6567a98ea78891,Mark Smith,0,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:04
http://ufcstats.com/fighter-details/41cc71cbf210e0fe,http://ufcstats.com/fight-details/6e6567a98ea78891,Mark Smith,0,42 of 63,66%,42 of 63,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/7be14eaed4c74856,http://ufcstats.com/fight-details/40c18c6d64463809,Kerry Hatley,0,2 of 12,16%,2 of 13,0 of 0,---,0,0,0:05
http://ufcstats.com/fighter-details/700a674c042b7a96,http://ufcstats.com/fight-details/40c18c6d64463809,Kerry Hatley,0,13 of 24,54%,18 of 30,2 of 5,40%,1,0,2:38
http://ufcstats.com/fighter-details/f29a6350c69f4a33,http://ufcstats.com/fight-details/e655774643881e6c,Chris Tognoni,0,30 of 88,34%,102 of 188,2 of 5,40%,0,0,8:07
http://ufcstats.com/fighter-details/27b388f0aab49780,http://ufcstats.com/fight-details/e655774643881e6c,Chris Tognoni,0,21 of 52,40%,47 of 85,1 of 2,50%,1,0,0:49
http://ufcstats.com/fighter-details/8c169fbe1ac33637,http://ufcstats.com/fight-details/b3f1253d0a991791,Herb Dean,0,42 of 86,48%,97 of 157,0 of 0,---,0,0,1:36
http://ufcstats.com/fighter-details/cfc3e7bb44685289,http://ufcstats.com/fight-details/b3f1253d0a991791,Herb Dean,0,24 of 47,51%,116 of 148,4 of 5,80%,2,0,9:47
http://ufcstats.com/fighter-details/528b071cf3da7c56,http://ufcstats.com/fight-details/c3ef9edf73626521,Mark Smith,0,94 of 167,56%,114 of 199,0 of 1,0%,0,0,0:41
http://ufcstats.com/fighter-details/3cf66c62d9069f43,http://ufcstats.com/fight-details/c3ef9edf73626521,Mark Smith,0,43 of 114,37%,62 of 145,2 of 4,50%,0,0,2:05
